NIMY,DEPINS,LNATRES,BKCLASS,ELNATR,ROAQ,INTINC,LNAG,ROEQ,NTLNLS,NTRTMLGJ,LNRECONSR,ERNASTR,LNRE,P3LNLS,NCLNLSR,IGLSEC,LNLSNET,ROA,DEPDOM,RISDATE,ROE,VOLIAB,EQV,NETINC,EQ,BROR,LNLSDEPR,NTLNLSR,DEPUNINS,COREDEPR,LNATRESR,LNREMULT,P9LNLS,CHBAL,FREPP,CERT,STALP,LNRECONS,EINTEXP,LNREMULTR,COREDEP,REPDTE,RBC1AAJ,LNCI,ELNATRYQ,SC,LNRENRESR,OTHBOR,NCLNLS,SCAF,SCAA,DEPDASTR,REGAGNT,NIMYQ,RSLNLS,SCHF,NUMEMP,ELNATRY,ASSET,NONIX,VOLIABR,NALNLS,DEP,SCHA,RBCRWAJ,NTLNLSQR,P9ASSET,NAMEFULL,LNAGR,P3ASSET,LNRENRES,RSLNLSR,NONII,LIAB,BRO,OTHBFHLB,EQTOT,ID
3.5810205908683974,70031,551,NM,-11,0.98,1133,4257,6.93,0,5968,8.92146963671207,94.59,56363,1188,0,0,62437,0.9798124841625138,83373,20260331,6.93,5968,13.89375425003606,232,13485,0,74.88875295359408,0,13396,79.75128273815658,0.8747697974217311,1387,0,7936,0,14178,MO,8659,323,1.429042428238785,77405,20260331,15.00158177791838,1734,-0.05,22786,3.9296090997135735,0,0,8233,9192,85.9,FDIC,3.58,0,14391,12,-0.05,97058,566,6.148900657338911,0,83373,14573,0,0,0,SILEX BANKING COMPANY,4.386037214861218,1188,3814,0,15,83573,0,0,13485,14178_20260331
3.0557342934983502,198597,1945,N,10,0.64,3264,90,6.64,115,16023,1.077276370529637,93.89,73128,1197,1.467644006439329,-2,120428,0.6383627272770798,282729,20260331,6.64,16023,9.4572588135011,500,29734,8.04633528835511,42.594852314407085,0.37322515212981744,84466,81.02759506876502,1.589402891160632,4821,0,50074,0,1417,MN,3387,1032,1.5333774379460823,254754,20260331,11.59959514297696,30770,0.01,126351,14.509675449421763,1000,1796,126351,139427,89.93,OCC,3.06,8,0,50,0.01,314404,1893,5.096309207261994,1796,282729,0,24.592483550231282,0.37,0,WOODLANDS NATIONAL BANK,0.028625590005216223,1197,45619,0.002544496889352553,324,284670,25298,1000,29734,1417_20260331
4.189498854239314,255767,3094,NM,237,1.06,4693,3787,16.34,-56,32707,8.575928278093263,91.5,174522,493,1.1447448257264208,0,219401,1.0630789652660049,319649,20260331,16.34,32707,6.633934623249243,932,23294,0,68.6380999158452,-0.10090680985823494,64357,81.71866011266354,1.390593047034765,4125,0,24964,0,14184,AL,30113,1329,1.174765189357909,286942,20260331,9.715162175954568,33441,0.27,82394,25.433025568586352,7000,2547,82394,93928,91.03,FDIC,4.19,0,0,57,0.27,351134,2680,9.314677587473728,2547,319649,0,0,-0.1,0,MARION COMMUNITY BANK,1.0785056417208245,493,89304,0,510,327840,0,7000,23294,14184_20260331
4.410179325073883,419718,6261,SM,450,1.78,9233,70234,16.46,259,48696,9.07266949284043,92.35,286616,4106,4.093536027473912,0,461965,1.7754505866604893,541858,20260331,16.46,77010,10.813683563709944,2855,69689,7.799339593949588,85.25573120633081,0.22280288611460586,123061,68.72490115633127,1.3371747831175542,4668,11173,18917,16395,14185,MO,58469,2749,0.7243363353671026,442899,20260331,12.436268248246162,86532,0.28,120747,14.062800643026943,11800,19167,120747,132339,84.08,FED,4.41,0,0,84,0.28,644452,4095,11.949687486422574,7994,541858,0,0,0.22,11173,"FIRST STATE BANK AND TRUST COMPANY, INC.",10.898251537740592,4106,90628,0,916,574763,50263,11800,69689,14185_20260331
4.686388037146698,176734,2299,NM,60,1.99,3527,534,24.38,-37,16226,5.447791306662895,96.73,159833,1978,0.5128980419165364,236,176294,1.9924475696857264,220173,20260331,24.38,16226,8.057289998377643,1172,19369,0,80.070671699073,-0.0837227194044373,43585,84.83969865760366,1.287284496032879,3472,30,11208,0,1418,MO,13096,860,1.4443136390297473,203947,20260331,8.644833356399642,15450,0.1,47116,34.837826707322655,0,916,46466,48103,91.59,FDIC,4.69,0,650,37,0.1,240391,1493,6.7498367243366015,886,220173,650,13.53686807587559,-0.08,30,BANK OF WESTON,0.22213810001206366,1978,83747,0,180,221022,0,0,19369,1418_20260331
3.642266260427246,239133,5201,SM,30,1.36,4820,110422,12.65,0,44119,0.5004724837124749,95.28,184041,89,0.09621493500146613,6,322191,1.3555065396884582,318573,20260331,12.65,48328,10.177936534768428,1236,36728,2.778370499280882,101.13568946520893,0,80552,76.05574476457564,1.588615482357541,723,251,5392,2209,14195,IA,1806,1673,0.20035526341313364,274454,20260331,10.073601432849188,28751,0.03,21109,5.033267841456081,2000,315,20777,20786,88.28,FED,3.64,0,0,45,0.03,360859,2215,13.392488478879564,64,318573,0,0,0,251,FARMERS TRUST AND SAVINGS BANK,30.599763342468943,89,18163,0,363,324131,10026,2000,36728,14195_20260331
2.914124780408912,1169409,17964,NM,125,-2.4,21200,59392,-26.74,62,122609,3.5998944015997036,91.36,895817,7962,4.009936855984261,-15730,1146992,-2.3973546899510714,1537756,20260331,-26.74,192609,9.11156920346228,-10587,162216,19.08865210382345,74.58868637157,0.021271704858526006,370690,75.28486291867237,1.542032488780692,177120,3440,221512,0,14207,IA,64090,9443,9.948717372621928,1340319,20260331,8.976709802955247,206103,0.03,273640,18.439558958170675,70000,46714,273400,290694,86.37,FDIC,2.91,706,0,225,0.03,1780330,13068,10.81872461846961,43274,1537756,0,13.459420068805397,0.02,3440,LINCOLN SAVINGS BANK,3.3360107395819876,7962,328285,0.03965556947307522,2874,1618114,339841,70000,162216,14207_20260331
4.557107508794247,131004,2222,SM,45,2.17,2551,41874,15.46,1,11556,0,91.31,74110,548,0.04649413695258282,54,144033,2.172214686878917,166764,20260331,15.46,13806,13.987786843190714,1067,27808,0,86.36936029358854,0.002829694817413942,36069,78.07164917857969,1.5192642986564562,0,16,6742,2000,14208,IA,0,509,0,155208,20260331,12.984660934202651,20094,0.09,26264,5.879719519924347,250,68,26264,26971,83.88,FED,4.56,0,0,39,0.09,198802,1168,6.944598142875827,52,166764,0,16.006776870350595,0,16,SECURITY SAVINGS BANK,21.06316837858774,548,11689,0,225,170994,0,250,27808,14208_20260331
3.4977852803842877,791095,9671,NM,200,1.69,14341,35808,12.49,-3,61407,7.894827752675323,96.88,725736,3011,0.2256263259094231,0,835975,1.6870122475410019,933012,20260331,12.49,93179,13.428302399885201,4722,151596,4.377246044702546,89.59959786154947,-0.0014182561476971953,143078,77.20636107319415,1.1436227452149008,88589,462,46692,19772,14209,IA,89127,4864,7.847171965641772,871605,20260331,14.116456822433928,59935,0.07,216772,29.660855554246545,17000,1908,211217,217796,82.65,FDIC,3.5,0,5555,138,0.07,1128929,5737,8.253752007433594,1446,933012,5555,0,0,462,FARMERS STATE BANK,3.1718558031550255,3011,334850,0,1364,977333,49416,17000,151596,14209_20260331
3.7466991350137486,630201,10761,SM,300,1.6,13815,61513,17.18,17,52589,6.152886646993513,94.05,537698,2733,1.5367780958649122,-42,732222,1.602259396469937,822715,20260331,17.18,71690,9.268542469927294,4106,94665,4.761601710663646,89.00068675057584,0.009200173450328872,193138,70.64055894211432,1.44835076980227,33346,0,17367,19101,14222,WI,62843,4793,3.2648689294057522,721493,20260331,9.475272917753916,135346,0.12,221400,18.153380107660585,78678,11418,220919,230235,80.55,FED,3.75,0,214,129,0.12,1021358,5348,7.01908635365856,11418,822715,214,12.960798844106975,0.01,0,SECURITY FINANCIAL BANK,6.022667859849338,2733,185411,0,774,926693,48633,78678,94665,14222_20260331
4.295631311688819,124842,1901,N,75,0.93,2395,1775,9.85,-1,12593,3.0733849048714195,91.64,95479,4887,0.7855416818828136,0,126800,0.9325510266387641,158810,20260331,9.85,12593,9.734928321589413,420,17228,0,79.84383854920975,-0.00306867306740724,34189,82.6220115160111,1.4770670002564081,479,530,4378,0,14225,IN,5439,609,0.27066581530307227,146217,20260331,10.28055437500345,26074,0.17,34653,0.5515027885924813,0,1011,34653,36798,89.74,OCC,4.3,1476,0,26,0.17,176971,1305,7.115855140107702,481,158810,0,0,0,530,THE HOME NATIONAL BANK OF THORNTOWN,1.002989190319318,4887,976,0.8340349548796131,135,159743,0,0,17228,14225_20260331
3.9537560896429618,171495,2179,NM,60,1.48,3839,28990,16.85,-6,31082,4.910514319690813,95.16,91608,5199,0.09201705996291713,-19,215172,1.4760535797738579,220127,20260331,16.85,40082,8.772966009315232,912,22132,8.914874640769002,97.74902669822421,-0.011342932289783563,49138,66.021207016153,1.0025258682959821,5115,50,27083,0,14230,IA,12388,1525,2.0275493013576456,166555,20260331,9.1798219781496,59104,0.1,235,8.034486175800218,9000,200,0,0,87.26,FDIC,3.95,0,122,22,0.1,252275,1459,15.888217223268258,150,220127,124,11.589397663827436,-0.01,50,MALVERN BANK,11.491428005153107,5199,20269,0,173,230143,22490,9000,22132,14230_20260331
3.285812997781576,159788,1724,NM,12,1.6,2667,37694,13.43,0,27770,0,97.37,70625,219,0,0,122037,1.6003869067247027,200008,20260331,13.43,27770,11.91493847931227,910,27124,0,61.01605935762569,0,40638,75.66012290959249,1.3930074902432916,85,0,32085,0,14247,IA,0,860,0.03733851094018371,172238,20260331,14.729512350983892,9508,0.02,65015,4.488528291609377,0,0,65015,71540,87.86,FDIC,3.29,0,0,23,0.02,227647,944,12.198711162457665,0,200008,0,0,0,0,UNITED BANK AND TRUST COMPANY,16.558092133873934,219,10218,0,95,200523,0,0,27124,14247_20260331
4.8722177669506275,52045,553,NM,0,2.24,894,12312,11.58,18,1000,0,94.99,22537,541,0,0,39634,2.2430174608296585,56442,20260331,11.58,1000,19.08107489339782,391,13335,0,70.22075759186421,0.18348390056191943,4475,79.33205506109951,1.3760668873018638,0,0,7249,0,14260,OK,0,89,0,55442,20260331,19.57893529141808,1904,0,20430,5.224222304896546,0,0,20430,20747,80.76,FDIC,4.87,0,0,15,0,69886,479,1.4309017542855507,0,56442,0,0,0.18,0,WALTERS BANK AND TRUST COMPANY,17.6172623987637,541,3651,0,65,56551,0,0,13335,14260_20260331
3.3650262943553493,684760,10652,SM,0,1.42,13308,178,14.61,61,26144,6.67225925319596,95.56,796670,778,0.054718507028435545,0,819049,1.4217451961170335,850146,20260331,14.61,78412,9.736137763617641,3656,100508,0.4254498851614666,96.34215769997154,0.029407812233529368,166065,79.39503196201949,1.283835984288316,123295,0,28516,0,14264,NE,68879,5040,11.943498085378646,819610,20260331,10.092058277876834,28638,0,146585,35.40717549517155,77324,454,146585,149488,82.35,FED,3.37,0,0,134,0,1032319,5910,7.595714115501119,454,850146,0,14.110852866453522,0.03,0,CORNHUSKER BANK,0.017242732139968363,778,365515,0,1357,931811,4392,77069,100508,14264_20260331
4.298273553011785,1300755,16851,N,1008,1.75,32652,8128,18.12,176,157903,7.707027940118409,94.46,1259960,15026,0.5752540502702157,0,1668839,1.750229414065942,1840777,20260331,18.12,195919,9.643192143453959,9658,212705,9.10836344776591,90.65948781411328,0.042009823973466975,543445,67.18639847707337,0.9996499949575544,176972,4547,65213,13016,14266,WI,169998,10250,8.023201147181938,1481966,20260331,9.048088114321223,307892,0.18,367823,24.030841168526123,130595,9697,367823,377892,83.45,OCC,4.3,0,0,278,0.18,2205753,13044,8.882182184496633,5150,1840777,0,11.721483726063784,0.04,4547,NATIONAL BANK OF COMMERCE,0.36849094164215124,15026,530061,0,1961,1993048,200908,130595,212705,14266_20260331
3.730557685338356,274821,4354,NM,52,2.16,5858,88226,27.46,-12,75068,0.916074294886494,93.92,182533,1083,1.423095496800676,0,326966,2.159920953726533,382578,20260331,27.46,90041,7.825728044026599,2339,34128,0,85.46387926122256,-0.014462034898697965,108942,70.51364365971108,1.314137389834601,7739,470,8534,11573,14269,KS,3995,2075,1.77459298326072,307510,20260331,9.791246824306578,32045,0.05,72978,10.645035542306811,4400,4715,72978,82550,87.73,FDIC,3.73,0,0,37,0.05,436100,1558,20.646869983948633,4245,382578,0,0,-0.01,470,THE CITIZENS STATE BANK,20.230681036459526,1083,46423,0,166,401972,0,4400,34128,14269_20260331
4.455212585227046,556125,8599,NM,284,1.5,13240,50931,12.92,83,110924,6.432282435181569,92.68,571041,11049,0.4565726107305162,-49,699065,1.501330647695101,696064,20260331,12.92,179924,11.501023953975132,3315,101874,0,100.43113851599853,0.04598357056885278,141157,66.0591432203409,1.2151246919441996,7920,0,68396,0,1426,MO,56976,4163,0.8941251910741018,585140,20260331,12.014783677033517,61142,0.13,66217,16.80368307326182,79000,3231,66217,71151,78.58,FDIC,4.46,0,0,165,0.13,885782,6917,20.31244708065867,3231,696064,0,0,0.05,0,FOCUS BANK,5.74983460941857,11049,148844,0,1488,783908,0,79000,101874,1426_20260331
3.3480153972360696,141692,1855,NM,75,1.68,3147,63986,14.74,3,23819,0.7501369035255019,94.9,96599,405,0.5664382520368691,-11,175746,1.684836709483203,161105,20260331,14.74,25819,11.408312404403572,878,24166,15.379458806201256,109.08786195338445,0.006692880448422991,20197,49.43067016636139,1.0444761009228551,335,806,30237,0,14275,NE,1589,1489,0.15814717601072567,104708,20260331,11.563546199191501,15412,0.14,56,2.553014710047775,25547,1006,0,0,76.05,FDIC,3.35,0,0,16,0.14,211828,727,12.188662499763959,200,161105,0,15.215354977819409,0.01,806,FARMERS AND MERCHANTS BANK,30.206582699171026,405,5408,0,40,187662,32578,25547,24166,14275_20260331
4.320514570275727,367445,5152,NM,148,1.95,8473,0,14.93,13,58526,3.6557969409516335,90.17,325925,3514,0.5163657897570254,-1,440656,1.94662435699497,532142,20260331,14.93,58526,13.11992558045348,3078,82930,9.492289097156743e-4,82.80797230814332,0.011663926391652217,165435,74.92738398840675,1.1556544521408318,1755,222,35783,0,14276,MI,23108,2300,0.2776494560918347,473610,20260331,12.594914497192445,74145,0.09,107118,26.598185074324626,10000,2302,106911,113809,84.19,FDIC,4.32,0,207,121,0.09,632092,4842,9.259095195003258,2080,532142,207,17.184812482019453,0.01,222,"FIRST BANK, UPPER MICHIGAN",0,3514,168125,0,1896,549162,6,10000,82930,14276_20260331
3.9350815644551784,45626,1046,NM,15,1.82,1404,1033,16.03,-1,14031,5.795286812235965,97.29,66251,127,0,0,74887,1.8205646595076754,77852,20260331,16.03,23031,11.327938107599124,448,11128,0,96.19149154806556,-0.005297487004602192,32468,64.96767954395072,1.377530191089513,0,0,3089,0,1427,MO,5693,459,0,63821,20260331,12.682779456193352,2768,0.06,18444,12.33063572046623,9000,0,18444,19911,79.25,FDIC,3.94,0,0,13,0.06,98235,515,23.444800732936326,0,77852,0,0,-0.01,0,UNITED SECURITY BANK,1.051560034610882,127,12113,0,33,87107,0,9000,11128,1427_20260331
4.218845886692697,56938,1103,SM,0,0.5,1077,15591,3.55,-1,2141,1.0990277831149369,94.67,29873,787,0.8738277919863597,0,55201,0.49504950495049505,63351,20260331,3.55,2534,14.001716430337266,98,10931,0.011528263459247588,87.13516755852315,-0.0068247157079362915,6529,78.39347244104574,1.9590082409775504,0,0,7560,0,14281,NE,858,295,0,61201,20260331,14.120199945751152,6676,0,118,3.626279317014436,3086,492,118,120,81.15,FED,4.22,0,0,13,0,78069,673,3.2458466228592657,492,63351,0,0,-0.01,0,FIRST BANK OF UTICA,19.97079506590324,787,2831,0,17,67138,9,3086,10931,14281_20260331
4.052969887200861,144335,2035,SM,39,0.58,2634,4525,6.08,0,13850,1.994156457973284,69.16,70377,507,0.9204965856083759,110,134739,0.5843848919317645,184480,20260331,6.08,14988,9.61081246240368,306,20131,0.9887234916118436,73.03718560277537,0,40578,80.47235298049287,1.4878558790413383,2035,66,58327,0,14291,IA,4177,1049,0.971536603297973,168559,20260331,8.70866103855497,48775,0.07,144,13.242497445837431,3254,1259,0,0,88.07,FED,4.05,0,0,34,0.07,209462,1535,7.155474501341533,1193,184480,0,11.555761571212745,0,66,BANK,2.1602963783407017,507,27738,0,279,189331,2071,3254,20131,14291_20260331
3.8054831194215812,70325,566,NM,0,1.47,1335,7728,14.08,-1,16375,1.3337764285329357,96.41,34842,231,0.10768609503297887,-4,51437,1.4735313391070257,98312,20260331,14.08,17400,10.540875532163323,416,11736,0,52.320164374643994,-0.007586533902323375,28168,73.59302304693816,1.0883987462261793,277,0,6745,1025,14293,MO,1485,308,0.24879196680378668,81937,20260331,11.708090503942406,7416,0,50522,7.691893154179167,0,56,50499,52474,88.3,FDIC,3.81,0,0,18,0,111338,697,15.62808744543642,56,98312,0,0,-0.01,0,CITIZENS BANK & TRUST,6.941026424042105,231,8564,0,90,99602,0,0,11736,14293_20260331
3.2612176635946337,128273,1670,NM,0,1.84,2839,46940,18.49,1,15537,0.5777786975146411,94.27,90307,1070,0,0,147872,1.8412063304957063,157356,20260331,18.49,17835,9.861970490242742,1109,23828,1.6162076030047803,93.97290220900378,0.0026010423677288673,29356,57.08006539329098,1.116743122333525,1693,0,2246,0,14311,NE,1396,1006,0.7007015292924694,137914,20260331,11.440176356662107,9397,0,64811,2.6865053908076897,58730,0,30986,34507,65.13,FDIC,3.26,0,32332,14,0,241615,794,7.381578130496864,0,157356,33905,17.325370930481792,0,0,ADAMS COUNTY BANK,19.427601763135566,1070,6491,0,84,217787,3905,58430,23828,14311_20260331
2.320916218441054,251004,2720,SM,0,0.59,5141,39992,5.42,0,17173,3.4364395427754957,94.85,181368,476,0.08880171734799464,0,256284,0.5851313143531048,475678,20260331,5.42,19293,10.694059951181758,774,57481,0,53.877623097978045,0,225161,85.30262100375067,1.0501768312458495,7749,230,62363,2120,14312,NE,18471,2237,1.441663689944633,458505,20260331,10.958050156799573,35180,0,192887,15.679697267369171,0,230,2745,2745,88.5,FED,2.32,0,180328,48,0,537504,2056,3.5893686372566527,0,475678,190142,0,0,230,FIVE POINTS BANK OF HASTINGS,7.440316723224385,476,84279,0,373,480023,0,0,57481,14312_20260331
4.68188825824455,81969,1381,NM,56,1.34,2041,8407,10.19,-3,12942,4.632985033394544,95.31,88448,0,0.8199554497273217,3,102771,1.338654899724832,101231,20260331,10.19,12942,13.230251718478314,405,16283,5.538131530623852,101.52127312779682,-0.011408362329587588,19643,71.33106911289143,1.325946693294416,3067,0,8461,0,14316,WI,5702,682,2.4919966849212667,87790,20260331,13.380304687882697,4272,0.19,7798,15.145359702292929,4743,854,7195,7339,82.25,FDIC,4.68,0,585,19,0.19,123074,933,10.515624746087719,854,101231,603,0,-0.01,0,CONSERVATION FIRST BANK,6.830849732681152,0,18640,0,32,106791,6816,4743,16283,14316_20260331
5.015381273920647,319768,3692,NM,90,2.87,7908,2574,19.19,102,19814,33.58730205833368,93.66,388052,30,0.4502247510394434,13,411434,2.8650284561356756,445769,20260331,19.19,19814,14.900755600232948,3763,80341,8.149131820154533,92.29758013679731,0.09926741620053965,126362,70.85226661522996,0.8893685290731007,134452,0,58010,0,14327,NE,181094,1731,24.93666237615315,382017,20260331,14.263832014532468,13964,0.07,37230,2.524231509679621,0,1869,37230,37908,82.68,FDIC,5.02,0,0,32,0.07,539174,1767,3.674880465304336,1869,445769,0,15.057421221180544,0.1,0,HORIZON BANK,0.47739690712089233,30,13610,0,-8,458833,43938,0,80341,14327_20260331
5.150783221742486,445525,5258,SM,100,0.86,10113,10448,7.2,98,80066,5.046913329712372,91.47,297811,5188,0.4254080834934265,0,400235,0.8620512652822845,584844,20260331,7.2,80066,11.799508185958231,1417,79077,0,68.43448851317616,0.09769056513493508,141110,75.3206639489564,1.296693161164311,2901,543,154707,0,14331,OK,33823,2396,0.43287394877732877,504778,20260331,10.947566192712163,36283,0.06,68778,6.06680076159553,1317,1725,68778,69388,87.27,FED,5.15,0,0,170,0.06,670172,7064,11.947082241573804,1182,584844,0,0,0.1,543,FIRSTBANK,1.5590027634696766,5188,40658,0,1602,591095,0,0,79077,14331_20260331
4.013272871451778,264002,730,NM,-28,0.56,3516,0,5.67,46,0,0,89.7,160563,0,0.05455990321547603,0,167892,0.5617183929535917,302873,20260331,5.67,19157,9.697175248044969,507,34882,0,55.43313534055528,0.10869147864714553,38880,84.19851381518043,0.43292097116627726,17136,0,5455,0,14333,PA,0,258,4.763797805472696,302873,20260331,14.643575673257445,5672,-0.03,153316,9.515085637716735,19157,92,153316,180841,84.2,FDIC,4.01,0,0,72,-0.03,359713,3484,5.32563460314195,92,302873,0,26.26284364182494,0.11,0,COMMERCIAL BANK AND TRUST OF PA,0,0,34227,0,705,324831,0,19157,34882,14333_20260331
4.010649995002136,370841,7022,NM,300,1.35,8528,85,16.58,-60,40063,11.258618738878354,96.29,393308,2699,2.4521850735304738,0,477607,1.352460591072782,497057,20260331,16.58,76363,8.036727570707088,1936,46880,2.733824542876833,96.08696789301831,-0.05086949748354955,127415,75.6095261279362,1.4489434185737957,38029,0,28713,0,14334,MO,65674,3011,6.519383805171072,441047,20260331,9.365578958113579,86824,0.21,58231,31.78278892275621,36300,11884,58231,66400,85.21,FDIC,4.01,0,0,83,0.21,583322,3853,13.091054340484328,11884,497057,0,0,-0.05,0,UNITED BANK OF UNION,0.014571711678969763,2699,185396,0,572,536442,15947,36300,46880,14334_20260331
3.608605135322693,31175,410,SM,0,0.8,515,3598,8.28,0,1890,0.4611113725121159,92.2,13481,300,1.2013910844135314,-1,21731,0.7952381522689438,35037,20260331,8.28,2890,9.182233096504024,83,3903,0,62.023004252647205,0,3960,77.98193196254647,1.8517682128178492,0,0,1139,0,14344,KS,196,164,0,33147,20260331,11.819935392409771,1851,0,16110,2.514939067425775,3398,266,16110,17347,82.43,FED,3.61,0,0,5,0,42506,297,6.799040135510282,266,35037,0,0,0,0,FARMERS STATE BANK,8.464687338258129,300,1069,0,30,38603,0,3398,3903,14344_20260331
3.415309115731602,82694,681,NM,0,1.06,1684,8412,12.69,1,5893,1.6749565122852794,93.11,73001,567,0.658349885067732,0,88937,1.0627043497611997,133187,20260331,12.69,6393,8.510681669928246,388,12525,0,66.77603670027855,0.004426712999596062,50577,86.49570558817135,0.7598919859849584,0,0,14982,0,14349,MO,2465,527,0,127294,20260331,9.252232675054668,2785,0,35747,2.8402913676886277,1000,590,35747,37085,90.5,FDIC,3.42,0,0,25,0,147168,805,4.344015003261579,590,133187,0,17.37691352916839,0,0,BANK OF SALEM,5.715916503587736,567,4180,0,135,134643,0,1000,12525,14349_20260331
4.141983641705709,170254,1959,SM,0,1.67,3165,72438,13.77,0,27332,1.483239264235839,95.4,60817,7,0.00535399977245501,0,147462,1.6661964156100377,197698,20260331,13.77,27332,12.52102246211554,967,28440,0,74.58952543778895,0,27812,75.00550326233392,1.3110606942799206,0,0,5079,0,1434,NE,3369,883,0,170366,20260331,13.671414160411716,11179,0,63463,3.395732990516778,0,8,63463,67981,87.04,FED,4.14,0,0,30,0,227138,1356,12.033213288837622,8,197698,0,0,0,0,TOWN & COUNTRY BANK,31.891625355510744,7,7713,0,172,198698,0,0,28440,1434_20260331
4.712465735914443,118410,1215,NM,0,2.09,2061,10275,21.91,-26,6564,2.0117356760582945,92.36,51578,894,0.3960931926095407,26,80079,2.0940965764276367,132017,20260331,21.91,9088,9.69020196741266,798,14648,0,60.658097063257,-0.12766218621493894,13959,82.99186970356503,1.494575245405565,115,157,9424,2524,14352,IA,3041,402,0.07607681773979082,125453,20260331,10.521762457246329,14088,0,52216,2.986842018218744,1195,322,52216,54459,87.33,FDIC,4.71,0,0,23,0,151163,1007,6.012053214080165,165,132017,0,0,-0.13,157,FEDERATION BANK,6.797298280663918,894,4515,0,150,136515,0,1195,14648,14352_20260331
3.9390067912353484,269918,2474,N,0,0.32,3972,10089,2.8,-6,11883,2.215427007385633,88.71,208657,38,0.006495727976234296,-7,228447,0.32197549616718124,326370,20260331,2.8,17563,11.27433065234939,301,42880,0,69.9963231914698,-0.01053518752633797,56661,82.68727667596553,1.07136206754691,14273,15,25909,5680,14355,OH,8426,700,3.7527640252094874,314487,20260331,12.699171994217437,10542,0,93932,24.556375597174053,0,15,93872,100773,85.81,OCC,3.94,0,0,75,0,380333,3398,4.617795458190586,0,326370,0,0,-0.01,15,THE FIRST CITIZENS NATIONAL BANK OF UPPER SANDUSKY,2.6526754186462913,38,93396,0,450,337453,0,0,42880,14355_20260331
3.152702417979672,874535,14537,NM,350,1.94,22051,82750,18.15,714,305327,6.977039458581122,94.26,897109,22279,3.5096312326450643,240,1059365,1.9370002540621216,1209298,20260331,18.15,481788,10.517756810378991,7586,164020,10.949958254726964,87.60164988282459,0.2651838900786777,339075,57.73550810602145,1.3536616935251076,115612,2934,6718,0,1435,NE,108804,10417,7.413601392278599,900361,20260331,10.77309337402136,53927,0.09,410053,19.11401268902401,179889,37690,410053,424265,77.55,FDIC,3.15,0,0,135,0.09,1559458,5040,30.894580039988252,34756,1209298,0,0,0.27,2934,EXCHANGE BANK,5.306330789287047,22279,298075,0,1088,1395438,170760,179889,164020,1435_20260331
3.7316026357642875,1292560,20097,NM,1647,1.31,33051,433094,12.9,82,208362,2.737505662963637,91.88,1113311,15558,0.900592335898779,101,1865995,1.3111369229162253,2152772,20260331,12.9,259456,10.106250750221678,8363,261001,0.3155383977975428,86.67871005382828,0.017764745483462404,868190,74.97419237426286,1.0655365697961712,63909,15323,51412,14051,14382,IA,70698,11254,2.474627986850308,1936261,20260331,8.902734756277766,263681,0.26,471556,8.454136770736127,136092,16986,443422,466491,83.36,FDIC,3.73,0,27166,287,0.26,2582570,11543,10.046426621543656,1663,2152772,27878,11.578975226358802,0.02,15323,FIDELITY BANK & TRUST,16.76988426257565,15558,218334,0,1946,2321569,8149,136092,261001,14382_20260331
3.4060480559820054,91671,681,NM,-7,1.46,1377,10928,9.81,5,4393,2.215499378367178,94.23,42139,229,0.43394115334603406,0,65457,1.4572745936122238,99191,20260331,9.81,4478,14.675507666804807,433,17706,0,65.99086610680405,0.029657749569962633,7720,78.57273104019892,1.0296652453959902,1234,287,20297,0,1438,NE,2673,423,1.0227932034811438,94798,20260331,14.814260409649977,7497,-0.02,29085,4.665561541649399,2808,287,29085,29387,82.21,FDIC,3.41,0,0,16,-0.02,120650,700,3.711562370493162,0,99191,0,0,0.03,287,COUNTRYSIDE BANK,9.057604641525073,229,5629,0,172,102944,0,2808,17706,1438_20260331
4.475925604032679,96638,610,NM,0,2.7,2723,34279,12.48,-2,6195,0.2394720523511114,92.34,100830,621,0.23875711029496313,0,147239,2.7039116253122315,152442,20260331,12.48,6195,21.919002989619514,1345,43477,0,96.58689862373886,-0.005467207008959385,56010,73.73067208461683,0.4125831084417209,1706,0,10796,0,14392,IA,475,663,0.8600827817073602,146247,20260331,22.31089976577013,9288,0,29961,12.624462448261434,0,353,29959,30707,76.85,FDIC,4.48,0,0,14,0,198353,1041,3.1232197143476528,353,152442,0,0,-0.01,0,FARMERS TRUST & SAVINGS BANK,17.281815752723677,621,25041,0,377,154876,0,0,43477,14392_20260331
3.6153957041948974,58190,312,N,0,1.02,738,4679,8.44,0,3638,1.0056468915770491,92.69,15974,344,0,0,23760,1.017838824422803,66538,20260331,8.44,3638,11.994050361322085,191,9112,0,35.70891821214945,0,8394,82.79475062852931,1.296111665004985,0,0,25000,0,14399,TX,764,111,0,62900,20260331,13.28578625023199,1048,0,23396,4.64256097721499,0,0,23396,24306,87.58,OCC,3.62,0,0,20,0,75971,608,4.7886693606771,0,66538,0,32.94545222686263,0,0,HASKELL NATIONAL BANK,6.158929065037975,344,3527,0,172,66859,0,0,9112,14399_20260331
