NIMY,DEPINS,LNATRES,BKCLASS,ELNATR,ROAQ,INTINC,LNAG,ROEQ,NTLNLS,NTRTMLGJ,LNRECONSR,ERNASTR,LNRE,P3LNLS,NCLNLSR,IGLSEC,LNLSNET,ROA,DEPDOM,RISDATE,ROE,VOLIAB,EQV,NETINC,EQ,BROR,LNLSDEPR,NTLNLSR,DEPUNINS,COREDEPR,LNATRESR,LNREMULT,P9LNLS,CHBAL,FREPP,CERT,STALP,LNRECONS,EINTEXP,LNREMULTR,COREDEP,REPDTE,RBC1AAJ,LNCI,ELNATRYQ,SC,LNRENRESR,OTHBOR,NCLNLS,SCAF,SCAA,DEPDASTR,REGAGNT,NIMYQ,RSLNLS,SCHF,NUMEMP,ELNATRY,ASSET,NONIX,VOLIABR,NALNLS,DEP,SCHA,RBCRWAJ,NTLNLSQR,P9ASSET,NAMEFULL,LNAGR,P3ASSET,LNRENRES,RSLNLSR,NONII,LIAB,BRO,OTHBFHLB,EQTOT,ID
3.74498344349529,55919,825,SM,612,0.06,4688,13781,0.95,594,3162,0.07414039112553507,86.74,17374,NA,9.805222501303255,1,41377,0.33668944760506514,65237,19860930,4.94,3662,6.455809529138573,172,4615,0,63.4256633505526,1.8247655912492007,3248,86.83518451165263,1.95488365480309,565,1401,3329,0,17437,SD,53,3053,0.7903645469042888,62075,19860930,6.692188338336161,3424,1.48,14784,4.714209775340626,0,4138,NA,NA,91.26,FED,3.74,1012,NA,38,1.2,71486,1159,5.1226813641831965,2737,65237,NA,0,2.95,1401,FARMERS & MERCHANTS BANK AND TRUST CO.,19.277900567943373,NA,3370,1.4156618079064431,253,66871,0,NA,4615,17437_19860930
3.703237269270959,55919,842,SM,666,0.54,6169,15310,8.32,630,3274,0.032369746953021646,85.79,17358,NA,10.606443316723691,1,42707,0.3915529367925846,64528,19861231,5.78,3785,6.631575984462522,269,4712,0,66.1836722043144,1.450570097073072,3248,86.20767303740817,1.9334542699028683,509,1628,3785,0,17437,SD,23,3993,0.716356573873392,61254,19861231,6.610364467888107,4026,0.3,14857,4.734427336954992,0,4619,NA,NA,90.82,FED,3.52,479,NA,36,0.97,71054,1649,5.326934444225519,2991,64528,NA,0,0.34,1628,FARMERS & MERCHANTS BANK AND TRUST CO.,21.546992428293972,NA,3364,0.6741351648042334,394,66342,0,NA,4712,17437_19861231
3.6770007209805335,55919,996,SM,254,0.52,1446,15553,7.73,100,3117,0.018521420735442874,87.05,18285,NA,8.785703102283657,0,43713,0.5210877707213809,64437,19870331,7.73,3229,6.844377324082121,92,4804,0,67.83835374086317,0.9064334111355346,3248,87.36411688441208,2.2277393813326176,1038,1180,3543,0,17437,SD,13,885,1.4788642094915159,61320,19870331,7.395547892484375,4169,1.44,14542,4.772827651056433,0,3928,NA,NA,91.8,FED,3.68,690,NA,36,1.44,70189,390,4.600435965749619,2748,64437,NA,0,0.91,1180,FARMERS & MERCHANTS BANK AND TRUST CO.,22.158742822949463,NA,3350,0.9830600236504295,204,65385,0,NA,4804,17437_19870331
3.7135653764342704,75496,1049,SM,354,1.05,3135,17769,15.53,146,4824,0.5655126349771791,84.46,19901,NA,7.541839157134729,22,49920,0.7841677738203944,82302,19870630,11.67,5351,6.6937548703105865,302,6013,0,60.65466209812641,0.62918830399276,6806,86.24958254480686,2.0581137554199613,1064,1131,5296,0,17437,SD,508,1910,1.1844595346766114,77478,19870630,7.181073399097141,5677,0.5,22581,3.610152510297228,5,3844,NA,NA,91.62,FED,3.88,688,NA,50,0.92,89830,861,5.956807302682845,2713,82302,NA,0,0.38,1131,FARMERS & MERCHANTS BANK AND TRUST CO.,19.780696871869086,NA,3243,0.7658911276856284,369,83817,0,NA,6013,17437_19870630
3.725230004436026,75496,1119,SM,423,0.6,5078,16203,9.21,146,3386,0.4692088133226555,88.42,19692,NA,7.143132716049383,22,50721,0.7176506906241341,89247,19870930,10.87,4043,6.3184048953777285,442,6154,0,56.83216242562775,0.4075257370451203,6806,88.15478757264009,2.158564814814815,1060,1351,5219,0,17437,SD,457,3094,1.0883180352779318,85861,19870930,6.494689243998264,5890,0.29,25629,3.415881229594037,126,3703,NA,NA,91.63,FED,3.75,686,NA,50,0.69,97398,1464,4.151009260970452,2352,89247,NA,0,0,1351,FARMERS & MERCHANTS BANK AND TRUST CO.,16.63586521283805,NA,3327,0.7043265775477936,521,91244,0,NA,6154,17437_19870930
3.698081739324753,75496,1050,SM,477,0.3,7012,18249,4.74,269,3151,0.4309384055278995,88,21096,NA,5.993558834767736,22,53909,0.6092021462842218,86319,19871231,9.24,3500,6.548990054451084,515,6170,0,62.453225825137,0.5466901872159854,6806,88.27656480528165,1.9105151112647611,1094,620,5956,0,17437,SD,406,4298,1.1611985607081825,83168,19871231,6.33954117190857,5767,0.23,26186,4.048273592816278,0,3294,NA,NA,91.62,FED,3.46,0,NA,50,0.56,94213,2107,3.7149862545508583,2674,86319,NA,0,0.92,620,FARMERS & MERCHANTS BANK AND TRUST CO.,19.369938331228173,NA,3814,0,645,88043,0,NA,6170,17437_19871231
3.5494242963122633,75496,1100,SM,54,0.74,1935,18586,11.11,3,3047,0.4266274365575579,88.38,22164,NA,6.637184180954797,0,54074,0.7350378607863638,87219,19880331,11.11,3560,6.678926075763149,174,6356,0,61.997959160274704,0.021791833510391982,6806,88.44848421163243,1.9936926813354117,1307,916,6101,0,17437,SD,406,1194,1.3734040876372617,84172,19880331,6.531983685889986,5989,0.23,25917,4.436505017601008,0,3662,NA,NA,91.65,FED,3.55,0,NA,50,0.23,95165,575,3.740871118583513,2746,87219,NA,0,0.02,916,FARMERS & MERCHANTS BANK AND TRUST CO.,19.530289497189095,NA,4222,0,136,88809,0,NA,6356,17437_19880331
3.4789087989119825,86048,1320,SM,167,0.47,4113,20390,6.95,17,5139,0.4707057704684964,89.9,23089,NA,6.340004368940195,-3,58191,0.6128938999710899,95242,19880630,9.06,5695,6.85981613656231,318,7141,0,61.09804498015582,0.05752669069251984,9194,86.55510619698556,2.218077330241468,1240,505,7297,0,17437,SD,490,2510,1.191173786491705,90103,19880630,6.837908612116397,7582,0.4,27903,3.874196678162134,0,3773,NA,NA,91.49,FED,3.37,0,NA,58,0.32,104099,1279,5.470753801669565,3268,95242,NA,0,-0.06,505,FARMERS & MERCHANTS BANK AND TRUST CO.,19.587123795617632,NA,4033,0,304,96958,0,NA,7141,17437_19880630
3.5601230632688075,86048,1407,SM,241,0.87,6327,19940,12.52,4,4167,0.2598585004078071,88.29,23880,NA,7.950043644665279,-2,58165,0.6974397243444542,96288,19880930,10.23,4743,6.979192352193624,545,7359,0,60.40731970754404,0.009005703285615984,9194,87.36651429221752,2.3618478479822738,1047,599,8800,0,17437,SD,274,3860,0.9929629559378615,92121,19880930,6.8635305787646415,6613,0.28,27395,4.334136302422185,0,4736,NA,NA,91.32,FED,3.7,0,NA,54,0.31,105442,1925,4.4982075453803985,4137,96288,NA,0,-0.09,599,FARMERS & MERCHANTS BANK AND TRUST CO.,18.910870431137496,NA,4570,0,485,98083,0,NA,7359,17437_19880930
3.6084644265548618,86048,1466,SM,314,0.48,8603,21764,6.82,18,3533,0.21918588101337888,91.1,25345,NA,5.617568934986086,-3,61782,0.642545514438601,96102,19881231,9.36,3747,7.047158174399848,671,7427,0,64.28794405943685,0.029987105544615814,9194,87.83470917544359,2.317859853275993,1131,283,8048,0,17437,SD,231,5243,1.0731568460005694,92569,19881231,6.90458821634629,6807,0.28,27135,4.20248600436474,0,3553,NA,NA,91.19,FED,3.78,538,NA,53,0.3,105390,2712,3.5553657842300033,3270,96102,NA,0,0.09,283,FARMERS & MERCHANTS BANK AND TRUST CO.,20.650915646645792,NA,4429,0.5104848657367872,630,97963,0,NA,7427,17437_19881231
4.040362310608017,86048,1455,SM,75,1.08,2415,21997,15.44,86,3647,0.2048756649061143,91.76,25311,NA,5.2341682565080925,0,63541,1.0840620219456458,97096,19890331,15.44,3976,6.993966505648178,287,7442,0,65.44141880201038,0.5364773400704906,9194,87.82305509087833,2.238599298418364,1140,179,7829,0,17437,SD,218,1437,1.0713681559310566,93449,19890331,6.893623445490743,7859,0.28,27062,3.4791271168919042,0,3402,NA,NA,91.25,FED,4.04,0,NA,53,0.28,106406,676,3.736631392966562,3223,97096,NA,0,0.54,179,FARMERS & MERCHANTS BANK AND TRUST CO.,20.67270642632934,NA,3702,0,201,98964,0,NA,7442,17437_19890331
3.90460926273903,86532,1489,SM,148,0.96,4871,22069,13.31,125,5019,0.24802297074282878,91.44,26073,NA,4.879248589568185,-4,63562,1.0232925384919067,94789,19890630,14.32,5576,7.404439611176297,540,7762,0,67.05630400151917,0.3880079670969244,8257,85.63470032147593,2.288973267128868,1131,124,7294,0,17437,SD,260,2987,1.0788999227313052,89770,19890630,7.139783336763522,8140,0.28,25761,3.572484713199592,0,3174,NA,NA,90.42,FED,3.75,0,NA,55,0.28,104829,1289,5.319138787930821,3050,94789,NA,0,0.24,124,FARMERS & MERCHANTS BANK AND TRUST CO.,21.05238054355188,NA,3745,0,375,97067,0,NA,7762,17437_19890630
3.7871465824441835,86532,1466,SM,222,0.96,7275,21644,12.89,222,5414,0.27688789347848686,90.26,25905,NA,4.981981412404375,-4,61802,1.002395773167568,95403,19890930,13.82,5975,7.5657490620777,794,8006,0,64.77993354506671,0.46147355620257013,8257,85.04049367315888,2.3171271416829993,1120,111,8141,0,17437,SD,293,4541,1.0584110603955812,89989,19890930,7.617740579303946,7895,0.28,25424,3.5967075855942694,0,3152,NA,NA,90.16,FED,3.55,0,NA,55,0.28,105819,1897,5.6464340052353545,3041,95403,NA,0,0.6,111,FARMERS & MERCHANTS BANK AND TRUST CO.,20.453793742144605,NA,3806,0,571,97813,0,NA,8006,17437_19890930
3.785651658156687,86532,1589,SM,295,0.82,9784,23165,10.93,172,6213,0.23831698898811154,91.05,26220,NA,4.5221869314502445,-4,63269,0.9549554291471948,99038,19891231,13.07,6456,7.526616629229899,1016,8243,0,63.88355984571579,0.26756185812376915,8257,84.757756715791,2.449967621573283,1111,57,8723,0,17437,SD,261,6114,1.0144451140451798,92825,19891231,7.487301455608102,7802,0.27,27816,3.3720484303950036,0,2933,NA,NA,90.43,FED,3.84,0,NA,56,0.28,109518,2539,5.894921382786391,2876,99038,NA,0,-0.31,57,FARMERS & MERCHANTS BANK AND TRUST CO.,21.151774137584688,NA,3693,0,744,101275,0,NA,8243,17437_19891231
3.5917559302859967,86532,1642,SM,74,0.88,2447,22584,11.74,21,6366,0.4979406728677866,90.98,26664,NA,4.746761808733421,0,62823,0.8825029991312862,97887,19900331,11.74,6722,7.504280623814151,240,8108,0,64.17910447761194,0.12990728640690363,8257,84.7063723448563,2.5471185914837506,1100,359,8434,0,17437,SD,538,1558,1.018094312554954,91521,19900331,7.355242566510173,8699,0.27,28173,3.4430098570040264,0,3060,NA,NA,90.6,FED,3.59,0,NA,56,0.27,108045,643,6.221481789994909,2701,97887,NA,10.995477538767434,0.13,359,FARMERS & MERCHANTS BANK AND TRUST CO.,20.902401777037348,NA,3720,0,208,99937,0,NA,8108,17437_19900331
3.653364791749518,90339,1724,SM,147,1.01,4990,23005,13.43,12,7751,0.47918324289047626,90.49,27080,NA,4.224352683626482,0,64511,0.94165503005282,101013,19900630,12.54,8313,7.49886015180096,517,8388,0,63.86405710156119,0.036817721596661857,10674,83.3760962657679,2.6028534762587756,1090,483,8925,0,17437,SD,536,3168,0.9744584603556327,93262,19900630,7.410511517248837,9705,0.27,28033,3.239850881035608,0,2798,NA,NA,90.31,FED,3.74,0,NA,56,0.27,111857,1255,7.4318102577397935,2315,101013,NA,10.8876094321819,-0.06,483,FARMERS & MERCHANTS BANK AND TRUST CO.,20.56643750502874,NA,3624,0,414,103469,0,NA,8388,17437_19900630
3.7411441818912308,90339,1701,SM,147,1.42,7620,22160,18.54,35,7841,0.3195653910681473,90.09,26587,NA,3.45981798550054,1,63129,1.1038624842503386,101381,19900930,14.56,8384,7.7973955420627945,915,8784,0,62.269064223079276,0.07168609920580056,10674,83.03374077920694,2.6237852845904674,1081,319,9258,0,17437,SD,360,4809,0.9595838548462978,93540,19900930,7.704050205768665,9287,0,29488,3.2870851197926374,0,2243,NA,NA,89.99,FED,3.9,0,NA,56,0.18,112653,1896,7.442322885320409,1924,101381,NA,11.229633942351233,0.14,319,FARMERS & MERCHANTS BANK AND TRUST CO.,19.67102518352818,NA,3703,0,649,103869,0,NA,8784,17437_19900930
3.7817247953523148,90339,1707,SM,147,1.31,10350,25979,16.86,29,7134,0.19655238748421308,92.13,26591,NA,3.9657528516049867,1,70007,1.151995783731042,107926,19901231,15.14,7588,7.6939804785841535,1294,9199,0,64.86574134128941,0.04366128478599948,10674,84.3017371885481,2.3802883676827395,1071,261,8761,0,17437,SD,235,6486,0.8957770510450732,100792,19901231,7.746641468774852,10293,0,30180,3.8139527103319644,0,2844,NA,NA,90.27,FED,3.98,0,NA,55,0.13,119561,2650,6.346551132894505,2583,107926,NA,11.109806122138268,-0.04,261,FARMERS & MERCHANTS BANK AND TRUST CO.,21.728657338095196,NA,4560,0,851,110362,0,NA,9199,17437_19901231
4.050707088279594,94926,1790,SM,38,1.1,2717,24899,13.93,-45,7622,0.15482246456947446,92.11,28641,NA,2.5328988078049584,-50,70933,1.0998882398836007,105777,19910331,13.93,8005,8.095853820371914,326,9517,0,67.05900148425461,-0.24924361486322755,10851,83.49779675723498,2.4613946069331574,1035,308,9224,0,17437,SD,182,1611,0.8804464331286047,98155,19910331,7.964301469340664,11329,0.13,27980,4.569814723446246,0,1842,NA,NA,89.98,FED,4.05,0,NA,57,0.13,117554,704,6.809636422410126,1534,105777,NA,12.913434688178715,-0.25,308,FARMERS & MERCHANTS BANK AND TRUST CO.,21.180904095139255,NA,5372,0,239,108037,0,NA,9517,17437_19910331
4.11575995375963,94396,1825,SM,75,1.38,5419,27780,16.75,-43,9155,0.27725182580470653,91.76,29250,NA,3.085144188372797,-50,74152,1.2374127438319278,106034,19910630,15.36,9715,8.388558290505815,733,9924,0,69.93228587056983,-0.11705245583311405,11638,81.8898769272383,2.4020427234557826,1013,970,8509,0,17437,SD,328,3176,0.8562685961590479,96879,19910630,8.174982683657547,11432,0.13,28071,4.715816878550176,0,2344,NA,NA,89.63,FED,4.19,0,NA,60,0.13,118304,1404,8.211894779550988,1374,106034,NA,12.910552476990034,0.01,970,FARMERS & MERCHANTS BANK AND TRUST CO.,23.481877197727886,NA,5579,0,462,108380,0,NA,9924,17437_19910630
4.341836420919975,95710,1865,SM,113,1.55,8267,27143,18.24,-45,9022,0.7882585751978891,90.24,30116,NA,0.7707942876752105,-50,73901,1.3380576002886517,108596,19910930,16.34,9522,8.56447889182058,1196,10387,0,68.05130944049505,-0.08102977918833142,12886,82.10257255936676,2.4615262782778555,1000,140,9354,0,17437,SD,956,4714,0.8245382585751979,99574,19910930,8.588931383953604,11174,0.13,26999,4.744393139841688,0,584,NA,NA,89.54,FED,4.81,0,NA,65,0.13,121280,2195,7.851253298153034,444,108596,NA,13.229472162135373,-0.01,140,FARMERS & MERCHANTS BANK AND TRUST CO.,22.380441952506597,NA,5754,0,701,110893,0,NA,10387,17437_19910930
4.429427788946187,97700,1865,SM,113,1.46,11019,27375,16.96,-45,10380,1.0828122617050482,90.5,31517,NA,0.7414970327356264,-50,76490,1.3687421210014603,111505,19911231,16.5,10914,8.69861859162165,1646,10837,0,68.59782072552801,-0.06007449237053947,13805,81.17078574123275,2.3801927126539466,1015,144,10344,0,17437,SD,1349,6154,0.8147178989107664,101125,19911231,8.750907474325615,11840,0,28192,5.364295289084386,0,581,NA,NA,89.5,FED,4.72,0,NA,64,0.09,124583,3123,8.76042477705626,437,111505,NA,13.517790083526506,0,144,FARMERS & MERCHANTS BANK AND TRUST CO.,21.973302938603183,NA,6683,0,906,113746,0,NA,10837,17437_19911231
4.586123385638147,100183,1865,SM,0,1.7,2636,27327,19.38,0,12407,0.7710482791210522,91.04,31675,NA,0.8953212661475273,0,75314,1.695070223769941,113827,19920331,19.38,12727,8.797353705599747,533,11170,0,66.16532105739411,0,13644,79.87713633141686,2.4164604361289985,1006,255,10301,0,17437,SD,979,1327,0.7923131448373631,101420,19920331,8.871161709292071,10568,0,30950,5.121682287154446,0,691,NA,NA,89.65,FED,4.59,0,NA,64,0,126970,817,10.02362762857368,436,113827,NA,13.973424873454512,0,255,FARMERS & MERCHANTS BANK AND TRUST CO.,21.522406867764037,NA,6503,0,315,115800,0,NA,11170,17437_19920331
4.618160794688063,99418,1861,SM,0,1.61,5222,27908,17.75,4,12401,0.3941908713692946,91.07,32926,NA,1.6105673192169396,0,78235,1.655730179662645,111555,19920630,18.53,12969,9.317746568783914,1040,11677,0,70.13132535520596,0.010185460255485295,12137,79.12065113309926,2.323461845785058,910,859,9213,0,17437,SD,494,2586,0.7261410788381742,99154,19920630,9.109367499035942,11246,0,30212,5.722949249920204,0,1290,NA,NA,89.02,FED,4.62,0,NA,64,0,125320,1610,10.348707309288221,431,111555,NA,14.51598865838185,0.02,859,FARMERS & MERCHANTS BANK AND TRUST CO.,22.26939036067667,NA,7172,0,540,113643,0,NA,11677,17437_19920630
4.70828995344385,101573,1854,SM,0,1.79,7864,27863,18.93,11,14397,0.7070140155589855,91.35,33147,NA,0.5272039712747743,0,79329,1.69552936798117,113948,19920930,18.65,14938,9.543519947617044,1606,12243,0,69.61859795696283,0.018517295691780324,12375,77.60082939681648,2.283729352204279,903,166,8553,0,17437,SD,907,3806,0.7038959824142931,99551,19920930,9.579813373088179,11196,0,29150,4.991191556366244,0,428,NA,NA,88.82,FED,4.92,0,NA,66,0,128286,2448,11.6442947788535,262,113948,NA,14.846467923261928,0.03,166,FARMERS & MERCHANTS BANK AND TRUST CO.,21.719439377640583,NA,6403,0,790,116043,0,NA,12243,17437_19920930
4.65999751057579,107866,1846,SM,0,1.49,10405,29523,15.95,19,13085,0.7556965676377272,91.45,33405,NA,0.7350721137097336,0,84268,1.633948859885779,123631,19921231,17.93,13843,9.187337755985002,2104,12741,0,68.16089815661121,0.02357747184973953,15764,79.71300836458033,2.1436700188122724,1190,379,9518,0,17437,SD,1048,4939,0.8580905682145947,110546,19921231,9.4691126918757,12940,0,32920,4.508220363426593,0,633,NA,NA,89.15,FED,4.62,0,NA,66,0,138680,3519,9.981972887222383,254,123631,NA,14.785348781489596,0.04,379,FARMERS & MERCHANTS BANK AND TRUST CO.,21.2885780213441,NA,6252,0,1209,125939,0,NA,12741,17437_19921231
4.66843166421382,109076,1846,SM,0,1.64,2578,28396,17.57,0,12376,0.5084088631392601,92.63,34102,NA,0.9123359086959585,0,83320,1.6413623307345095,121728,19930331,17.57,12910,9.495907125770843,565,12981,0,68.44768664563617,0,12652,79.99356259281205,2.1675316440833194,1258,523,7339,0,17437,SD,695,1099,0.9202566184592651,109352,19930331,9.418934323210475,14150,0,33673,5.105302814171074,0,777,NA,NA,89.05,FED,4.67,0,NA,67,0,136701,977,9.443968954140788,254,121728,NA,15.039298023553155,0,523,FARMERS & MERCHANTS BANK AND TRUST CO.,20.772342557845224,NA,6979,0,342,123720,0,NA,12981,17437_19930331
4.552180072406737,109132,1813,SM,0,1.51,5094,29865,15.74,33,12728,0.3596811163809881,92.07,33960,NA,1.8662501311387507,0,83974,1.5734759668208105,123395,19930630,16.61,13287,9.732293453659521,1086,13502,0,68.05300052676364,0.07702272170290236,14263,79.76919861029019,2.1133738212083415,1243,1319,8021,0,17437,SD,499,2202,0.8959591736704773,110667,19930630,9.712829276063314,13964,0,33740,4.961292833768218,0,1601,NA,NA,88.94,FED,4.44,0,NA,69,0,138734,1931,9.577320627964307,282,123395,NA,15.348336440744728,0.15,1319,FARMERS & MERCHANTS BANK AND TRUST CO.,21.52680669482607,NA,6883,0,668,125232,0,NA,13502,17437_19930630
