NIMY,DEPINS,LNATRES,BKCLASS,ELNATR,ROAQ,INTINC,LNAG,ROEQ,NTLNLS,NTRTMLGJ,LNRECONSR,ERNASTR,LNRE,P3LNLS,NCLNLSR,IGLSEC,LNLSNET,ROA,DEPDOM,RISDATE,ROE,VOLIAB,EQV,NETINC,EQ,BROR,LNLSDEPR,NTLNLSR,DEPUNINS,COREDEPR,LNATRESR,LNREMULT,P9LNLS,CHBAL,FREPP,CERT,STALP,LNRECONS,EINTEXP,LNREMULTR,COREDEP,REPDTE,RBC1AAJ,LNCI,ELNATRYQ,SC,LNRENRESR,OTHBOR,NCLNLS,SCAF,SCAA,DEPDASTR,REGAGNT,NIMYQ,RSLNLS,SCHF,NUMEMP,ELNATRY,ASSET,NONIX,VOLIABR,NALNLS,DEP,SCHA,RBCRWAJ,NTLNLSQR,P9ASSET,NAMEFULL,LNAGR,P3ASSET,LNRENRES,RSLNLSR,NONII,LIAB,BRO,OTHBFHLB,EQTOT,ID,label,fail_date
3.957713713595807,25632,218,NM,0,2.07,446,3715,20.24,-1,1384,0,94.99,8686,267,1.0365816910745496,3,16375,2.0699011202640523,27353,20100331,20.24,5209,10.233063236154038,185,3675,0.6822042157436026,59.86546265491902,-0.024180142058334592,1764,71.62865814607524,1.3138070270596036,0,172,885,875,8758,IA,0,110,0,25724,20100331,9.5624080537687135,2738,0,17702,0.5179183025645309,3900,172,17702,17320,76.16,FDIC,3.96,0,0,15,0,35913,263,14.504496978809902,0,27353,0,14.921653925750727,-0.02,172,CITIZENS BANK,10.344443516275444,267,186,0,115,32238,245,3900,3675,8758_20100331,Citizens SC (IA),2023-11-03
3.984402834408772,25521,218,NM,0,1.84,891,3184,17.4,-1,1688,0,94.85,9302,241,0.5889556242346492,25,16931,1.9619265968842199,27101,20100630,18.75,4888,10.940586972083036,348,3821,1.560486757337151,62.4737094572156,-0.01194410160449098,1624,72.06299212598425,1.271211149338154,0,101,802,0,8758,IA,0,220,0,25168,20100630,9.680483592400691,3152,0,16176,0.5153901216893343,3900,101,16176,15694,77.6,FDIC,3.99,0,0,15,0,34925,513,13.995705082319256,0,27101,0,14.977623489062697,0,101,CITIZENS BANK,9.116678596993557,241,180,0,177,31104,545,3900,3821,8758_20100630,Citizens SC (IA),2023-11-03
3.880658307667605,27316,219,NM,0,1.58,1330,3846,15.68,-2,2047,0,86.88,9387,323,0.28451120974166383,38,17355,1.8001967097786675,34014,20100930,17.72,5247,9.382698159687001,499,3885,1.3162343621697339,51.02310813194567,-0.015730297310051912,6739,76.61208520504275,1.2461590986684876,0,50,4369,0,8758,IA,0,333,0,31722,20100930,9.392694570889308,2796,0,18566,0.27290730811959624,3400,50,18566,18039,82.15,FDIC,3.77,0,0,15,0,41406,787,12.672076510650632,0,34014,0,14.885969261279127,-0.02,50,CITIZENS BANK,9.28850891175192,323,113,0,269,37521,545,3400,3885,8758_20100930,Citizens SC (IA),2023-11-03
3.8148251018892734,28235,215,NM,0,0.74,1794,4636,8.29,2,2022,0,95.3,9275,17,0.5530253741054001,38,18229,1.5223918467458875,33804,20101231,15.51,4872,8.576818885448917,576,3546,1.3182082043343653,53.92557093835049,0.011593934053703101,5609,76.27950851393189,1.1656907395358924,0,102,1063,0,8758,IA,0,448,0,31537,20101231,8.425328316180318,3001,0,20607,0.2660603715170279,3900,102,20607,20433,81.76,FDIC,3.7,0,0,15,0,41344,1113,11.784055727554179,0,33804,0,14.31129860309627,0.09,102,CITIZENS BANK,11.213235294117647,17,110,0,335,37797,545,3900,3546,8758_20101231,Citizens SC (IA),2023-11-03
3.660740607816245,30460,216,NM,0,1.47,457,3943,17.73,-1,2782,0,85.39,9103,80,0.8620689655172413,0,17068,1.4693651233712226,37593,20110331,17.73,5532,8.026711480629753,159,3630,1.205112329736423,45.402069534221795,-0.022391401701746527,7172,76.43286750398019,1.2497107151122426,0,17,5908,0,8758,IA,0,100,0,34566,20110331,8.487359515716873,2695,0,21340,0.2299663895276844,3900,149,21340,21120,83.13,FDIC,3.66,0,0,14,0,45224,272,12.232442950645675,132,37593,0,14.58241449821579,-0.02,17,CITIZENS BANK,8.718821864496727,80,104,0,80,41594,545,3900,3630,8758_20110331,Citizens SC (IA),2023-11-03
3.680356141573072,29967,217,NM,0,1.38,918,4128,15.61,-2,2660,0,95.2,9020,23,0.8566932804942013,0,16942,1.4455351364837785,33517,20110630,16.5,5560,9.73158387104512,309,4057,0.58768500083955,50.54748336664976,-0.022689885983322933,3584,73.42944181918492,1.264642461681916,0,0,1154,100,8758,IA,0,196,0,30612,20110630,8.390281864831344,2487,0,22604,0.23747271462496103,3900,147,22604,21965,80.4,FDIC,3.73,0,0,14,0,41689,540,13.336851447624074,147,33517,0,15.028072619974592,-0.02,0,CITIZENS BANK,9.901892585574132,23,99,0,139,37632,245,3900,4057,8758_20110630,Citizens SC (IA),2023-11-03
3.669825548819259,30733,218,NM,0,2.13,1375,4438,23,-3,3713,0,85.32,10552,110,0.7774589094703888,37,18947,1.6561418938063126,40124,20110930,18.87,6263,8.829568788501026,548,4257,0.5081616991267915,47.221114544910776,-0.022205629267751065,9424,75.0129633086512,1.1374902165405687,0,7,6321,0,8758,IA,0,282,0,36166,20110930,8.50704760999263,2633,0,21869,0.2323024910293904,3700,149,21869,21155,83.22,FDIC,3.67,0,0,14,0,48213,801,12.990272333188143,142,40124,0,14.392388749905239,-0.02,7,CITIZENS BANK,9.204986207039594,110,112,0,237,43956,245,3700,4257,8758_20110930,Citizens SC (IA),2023-11-03
3.6226153998220814,29939,218,NM,0,0.92,1838,4663,10.23,-3,2826,0,95.91,11659,4,0.705493115360288,37,20335,1.4786630721930196,34587,20111231,16.67,8076,9.238842829423179,656,4190,1.0804374669253836,58.79376644403966,-0.016197829490848224,4680,68.95175515964014,1.0606724079209848,0,7,1119,2150,8758,IA,0,372,0,31271,20111231,8.004909618388753,2792,0,22884,0.25136708414182396,4323,145,22884,22249,76.26,FDIC,3.53,0,0,14,0,45352,1105,17.80737343446816,138,34587,0,14.11664316984492,0,7,CITIZENS BANK,10.281795731169519,4,114,0,297,41162,490,3950,4190,8758_20111231,Citizens SC (IA),2023-11-03
3.37674324369956,30891,219,NM,0,1.41,450,4125,15.44,-1,3080,0,94.81,11351,32,0.32384434578218857,0,18926,1.4080274737068041,39204,20120331,15.44,3330,9.003094421677678,164,4306,1.0245044743664797,48.27568615447404,-0.020152148722857578,8340,74.50447436647988,1.1439018020370855,0,0,2198,0,8758,IA,0,75,0,35634,20120331,8.496946154026162,2229,0,21827,0.21326419670485908,4208,62,21827,21117,81.97,FDIC,3.38,0,0,14,0,47828,264,6.962448774776282,62,39204,0,14.275120504263997,-0.02,0,CITIZENS BANK,8.624655013799448,32,102,0,62,43522,490,3550,4306,8758_20120331,Citizens SC (IA),2023-11-03
3.3523613403388706,31651,221,NM,0,1.53,885,4200,16.66,-2,3636,0,94.44,10939,38,0.3200991274717332,34,19148,1.4808951572281788,37497,20120630,16.09,5586,9.373225595108101,343,4292,1.070102642498362,51.06541856681868,-0.02031591243841739,5874,72.87835772002622,1.1409985027621456,0,3,2074,0,8758,IA,0,147,0,33371,20120630,8.392849019697039,2781,0,22324,0.21402052849967243,3905,62,22324,21691,81.89,FDIC,3.28,0,0,14,0,45790,537,12.199170124481327,59,37497,0,14.668817042982521,-0.02,3,CITIZENS BANK,9.172308364271675,38,98,0,126,41498,490,3250,4292,8758_20120630,Citizens SC (IA),2023-11-03
3.354156356033862,31793,221,NM,0,1.65,1308,3680,17.76,-2,3485,0,89.56,11413,8,0.5047643574555756,89,19194,1.5290203042427093,40163,20120930,16.63,5885,9.173508940107531,536,4402,0.5105655816279748,47.7902547120484,-0.013590887082388318,8396,75.92422789980411,1.1382951326294102,0,69,4422,0,8758,IA,0,207,0,36433,20120930,8.530374681702439,3087,0,21312,0.3105072312757888,3323,98,21312,20628,83.7,FDIC,3.37,0,0,14,0,47986,841,12.263993664818905,29,40163,0,14.972113355441664,0,69,CITIZENS BANK,7.6689034301671315,8,149,0,214,43584,245,3250,4402,8758_20120930,Citizens SC (IA),2023-11-03
3.3064207824361467,36011,221,NM,0,1.21,1723,3935,13.35,-2,3488,0.10651184161062613,93.28,12355,35,0.4043905257076834,89,20551,1.4499357003551383,38459,20121231,15.85,7500,8.953260097740278,681,4287,0.5116745332275177,53.436126784367765,-0.010075160698813146,2473,72.52412179942358,1.0639322164452147,0,26,3913,1700,8758,IA,51,270,0,34726,20121231,7.999153080669067,3340,0,22445,0.25270456538991687,3362,84,22445,21909,80.32,FDIC,3.21,0,0,14,0,47882,1111,15.663506119209725,58,38459,0,14.886092912447884,0,26,CITIZENS BANK,8.218119543878702,35,121,0,285,43595,245,3250,4287,8758_20121231,Citizens SC (IA),2023-11-03
2.960788968255681,33719,221,NM,0,1.08,402,3188,12.49,0,4143,0.14792607640874933,94.7,12851,184,0.2730883813306852,0,19919,1.0792935901727478,43035,20130331,12.49,6043,8.350920100195262,133,4234,0.48322518293524785,46.285581503427444,0,9342,76.2253209995858,1.0973187686196624,0,0,3388,0,8758,IA,75,59,0,38647,20130331,8.172019831860315,3009,0,22562,0.8106348987199464,3350,55,22562,22096,84.88,FDIC,2.96,0,0,14,0,50701,273,11.918897063174297,55,43035,0,14.993086438207706,0,0,CITIZENS BANK,6.287844421214572,184,411,0,72,46467,245,3250,4234,8758_20130331,Citizens SC (IA),2023-11-03
2.901852886806242,32439,221,NM,0,0.78,793,3412,9.92,0,4019,0.3892813742250417,96.57,12258,121,0.2629489978170272,0,19935,0.9379205350224965,38717,20130630,11.4,8494,7.383987971411505,230,3585,0.504624003625054,51.48900999560916,0,6303,70.96249304854689,1.0964477078785473,0,0,2443,950,8758,IA,189,118,0,34453,20130630,7.737642975953345,3348,0,25267,0.8321146835286606,5250,53,25267,25460,79.75,FDIC,2.8,0,0,15,0,48551,560,17.49500525220902,53,38717,0,14.127355149454596,0,0,CITIZENS BANK,7.027661634157896,121,404,0,133,44966,245,3250,3585,8758_20130630,Citizens SC (IA),2023-11-03
2.9810327767136964,32887,221,NM,0,1.24,1208,3601,16.47,0,3995,0.6609049313675649,93.09,12666,859,0.7754150611293469,1,20800,1.0377936824088554,42070,20130930,12.81,5870,7.723436705643111,382,3798,4.557193695983732,49.441407178512,0,9202,74.90391459074733,1.051329622758194,50,110,4107,0,8758,IA,325,172,0.10167768174885612,36834,20130930,7.884254194959857,3634,0,23281,0.963904422979156,3250,163,23281,23304,85.55,FDIC,3.12,0,0,14,0,49175,848,11.93695983731571,53,42070,0,14.569512546870495,0,110,CITIZENS BANK,7.322826639552618,859,474,0,211,45376,2241,3250,3798,8758_20130930,Citizens SC (IA),2023-11-03
3.042504041502876,32949,221,NM,0,1.01,1628,4158,12.84,0,3698,0,94.87,13199,85,0.3290401428974335,1,21053,1.0321650481062639,39232,20131231,12.79,7048,7.947656674610143,504,3802,4.684560391320707,53.66282626427407,0,6304,71.68568920105356,1.038826736861897,48,23,3389,0,8758,IA,0,224,0.10033864291985452,34293,20131231,8.302698054391056,2802,0,22624,0.8068899201471633,4750,70,22624,22687,82.01,FDIC,3.23,0,0,14,0,47838,1146,14.733057402065302,47,39232,0,15.42267885472539,0,23,CITIZENS BANK,8.691834942932397,85,386,0,274,44035,2241,3250,3802,8758_20131231,Citizens SC (IA),2023-11-03
3.0411486901459157,33862,231,NM,10,0.9,409,3373,11.57,0,4609,0,94.65,12603,299,0.403408804397156,0,19600,0.8990207095842029,44268,20140331,11.57,6759,7.612009416123182,112,3945,4.324084436383282,44.275774826059454,0,10425,74.12881565237525,1.1648429226967878,57,34,3678,0,8758,IA,0,50,0.10998340601242619,38418,20140331,8.083701812293704,2761,0.08,25205,0.7274341064330645,3550,80,25205,25151,85.42,FDIC,3.04,0,0,15,0.08,51826,292,13.041716512947168,46,44268,0,15.367707324342447,0,34,CITIZENS BANK,6.508316289121291,299,377,0,63,47881,2241,3550,3945,8758_20140331,Citizens SC (IA),2023-11-03
3.0058309836020696,32859,241,NM,20,0.93,873,5340,12.08,0,4312,0,97.21,14376,800,0.16965686898248292,0,23336,0.9186918456283617,39887,20140630,11.82,10541,7.774350099695271,234,4133,4.215417027199879,58.505277408679525,0,7049,64.58372521726045,1.0221826356194597,55,0,2939,125,8758,IA,0,141,0.10345735675858696,34334,20140630,7.787915371979339,2771,0.08,26051,0.6959858545577668,8938,40,26051,25843,75.03,FDIC,2.96,0,0,15,0.08,53162,596,19.82807268349573,40,39887,0,14.483404432421185,0,0,CITIZENS BANK,10.044768819833717,800,370,0,134,49028,2241,3550,4133,8758_20140630,Citizens SC (IA),2023-11-03
3.013260163921123,33056,251,NM,30,0.9,1349,6015,12.05,0,4021,0,90.28,14523,147,1.0024449877750612,0,24289,0.9119106661826797,45653,20140930,11.95,8006,7.2489654440632405,358,4099,6.644148127188483,53.20351346023262,0,12614,69.6335726665016,1.0228198859005704,70,246,6506,0,8758,IA,0,235,0.12379301807378064,39375,20140930,7.998790810157194,2912,0.07,24782,0.61189120362183,6726,246,24782,24644,80.74,FDIC,2.97,0,0,15,0.08,56546,891,14.158384324266967,0,45653,0,13.962413975648492,0,246,CITIZENS BANK,10.637357195911292,147,346,0,189,52447,3757,3550,4099,8758_20140930,Citizens SC (IA),2023-11-03
3.0151928635060887,32575,248,NM,30,1.09,1812,6902,14.34,3,4024,0,97.29,14722,49,1.0071159155422484,0,25469,0.9667558272831487,39581,20141231,12.56,9925,7.944121693930592,506,4157,7.179712582173979,64.34652990070994,0.013050400647299872,7027,65.57865769759975,0.9643426527199908,68,79,2481,350,8758,IA,0,316,0.12994954899862407,34316,20141231,7.6045914514423805,3025,0,23503,0.6497477449931203,8173,259,23503,23368,75.64,FDIC,3,0,0,16,0.06,52328,1209,18.96690108546094,180,39581,0,14.464515256071984,0.05,79,CITIZENS BANK,13.189879223360343,49,340,0,285,48171,3757,3300,4157,8758_20141231,Citizens SC (IA),2023-11-03
2.7965763362123526,33902,246,NM,0,0.84,432,5814,10.63,2,4478,0,95.26,14206,218,0.7897045919859609,0,23687,0.8397769342518393,44721,20150331,10.63,8035,7.859547151764858,112,4273,7.094377103757794,52.966168019498674,0.032225579053373615,10839,71.73837070281604,1.0278694689341077,108,62,3887,0,8758,IA,0,73,0.198649916309526,39002,20150331,8.351204223028704,2837,0,22617,0.6088252064671584,5293,189,22617,22382,82.26,FDIC,2.8,0,0,16,0,54367,308,14.779185903213346,127,44721,0,14.722412611377656,0.03,62,CITIZENS BANK,10.693987161329483,218,331,0,62,50094,3857,2700,4273,8758_20150331,Citizens SC (IA),2023-11-03
2.8729384932411257,33703,248,NM,0,0.98,863,5134,11.99,0,4464,0,96.6,14838,255,0.9615788368675205,0,23567,0.9215346057451321,40039,20150630,11.35,7645,8.586323213738117,239,4200,7.885106817949504,58.86011139139339,0,6358,70.19114790963917,1.0413604870879698,65,92,2805,0,8758,IA,0,145,0.13288357354594704,34334,20150630,8.503953391593841,2760,0,21749,0.6644178677297352,4595,229,21749,21630,81.85,FDIC,2.9,0,0,16,0,48915,613,15.62915261167331,137,40039,0,15.488780906102614,-0.03,92,CITIZENS BANK,10.49575794745988,255,325,0,142,44715,3857,2200,4200,8758_20150630,Citizens SC (IA),2023-11-03
2.835021992135394,31981,248,NM,0,0.9,1293,5936,10.89,0,3263,0,94.83,14848,113,0.6683846029956515,6,24588,0.9009641191586562,44324,20150930,11.17,6903,7.922244635980194,355,4320,5.670273244085824,55.47333273170292,0,12361,73.48065285164131,0.9985504912224191,72,61,3663,0,8758,IA,0,221,0.13203741059966992,40069,20150930,8.69611180413134,2788,0,19782,0.627177700348432,5804,166,19782,19564,81.28,FDIC,2.86,0,0,16,0,54530,922,12.659086741243353,105,44324,0,14.967223804784293,0,61,CITIZENS BANK,10.885750962772786,113,342,0,214,50210,3092,3100,4320,8758_20150930,Citizens SC (IA),2023-11-03
2.874461163726103,33055,228,NM,0,0.44,1733,6531,5.37,20,3519,0,96.35,14594,136,0.15900779138177773,6,24928,0.7926003447426743,39880,20151231,9.75,7334,8.38758942207218,412,4174,6.213326902982075,62.50752256770311,0.08099986230023408,6845,71.07346676312194,0.906344410876133,71,6,2965,0,8758,IA,0,298,0.14267341853548748,35369,20151231,8.87535349140744,2894,0,20798,0.6169118238083755,5637,40,20798,20698,80.14,FDIC,2.91,0,0,16,0,49764,1283,14.737561289285427,34,39880,0,15.38956167613332,0.32,6,CITIZENS BANK,13.123945020496745,136,307,0,278,45590,3092,2800,4174,8758_20151231,Citizens SC (IA),2023-11-03
2.86989665926092,33901,228,NM,0,0.88,427,4873,10.72,0,3821,0,92.57,14472,383,0.4,0,23522,0.8772436082414727,45650,20160331,10.72,6397,7.994759954241854,114,4333,5.245581017749733,51.52683461117196,0,11771,75.80722535886933,0.96,69,61,5322,0,8758,IA,0,75,0.12731097088453447,41086,20160331,8.104691358024692,3247,0,21178,0.5553710469020997,4100,95,21178,20935,84.23,FDIC,2.87,0,0,17,0,54198,309,11.803018561570537,34,45650,0,15.254296985066215,0,61,CITIZENS BANK,8.991106682903428,383,301,0,71,49865,2843,1900,4333,8758_20160331,Citizens SC (IA),2023-11-03
2.911659026142981,32231,228,NM,0,0.75,850,4672,8.7,0,3252,0,96.92,14800,157,0.24451904347465706,11,23901,0.8255906904821187,38828,20160630,9.69,7038,9.234215718513648,210,4493,5.339526471555409,61.556093540743795,0,6622,72.09388359092404,0.9449210493596917,67,25,2791,50,8758,IA,0,145,0.13770141400854982,35078,20160630,8.275598163215983,3395,0,21122,0.8919763235777706,5186,59,21122,20728,79.8,FDIC,2.9,0,0,16,0,48656,642,14.464814205853338,34,38828,0,16.075466103265505,0,25,CITIZENS BANK,9.602104570864848,157,434,0,140,44163,2598,1675,4493,8758_20160630,Citizens SC (IA),2023-11-03
2.9055642057248288,32564,228,NM,0,0.72,1280,4976,8.12,0,3852,0.36187946334045545,95.93,14912,239,1.0411542875881292,21,24168,0.782112636812029,43706,20160930,9.21,5872,8.425246867240284,300,4377,4.23090989586341,55.29675559419759,0,11157,75.75600084695193,0.9345794392523363,112,196,3451,0,8758,IA,188,217,0.21558776539431387,39356,20160930,8.434773683670327,3285,0,19967,0.5447440857731324,3771,254,19967,19686,84.13,FDIC,2.95,0,0,17,0,51951,995,11.302958557101885,58,43706,0,15.669484789363395,0,196,CITIZENS BANK,9.578256433947374,239,283,0,213,47574,2198,1675,4377,8758_20160930,Citizens SC (IA),2023-11-03
2.9342698699975562,32372,245,NM,17,0.97,1704,5182,11.62,0,4129,0.20917001338688085,96.93,13943,63,0.9318874957641478,21,23363,0.8340696656192917,38426,20161231,9.87,7752,8.272674029451139,421,3955,4.597556894243642,60.79997918076302,0,6074,70.69737282463187,1.0377838021009829,109,165,3195,1550,8758,IA,100,287,0.22799531459170014,33799,20161231,8.427480916030534,3326,0.14,20395,0.6651606425702812,3823,220,20395,20586,80.38,FDIC,2.94,0,0,16,0.03,47808,1285,16.214859437751002,55,38426,0,16.74494978424409,0,165,CITIZENS BANK,10.839190093708167,63,318,0,292,43853,2198,1675,3955,8758_20161231,Citizens SC (IA),2023-11-03
2.7390110750409704,32557,245,NM,0,0.61,395,4318,7.61,0,3969,0,95.59,13481,539,0.587437867148667,0,21885,0.6107606380841404,44065,20170331,7.61,5857,7.788944723618091,76,4030,4.153459605720912,49.6652672188812,0,11526,76.6273676072671,1.107094441934026,60,42,3566,0,8758,IA,0,67,0.11596443757247778,39647,20170331,8.590106595602931,3205,0,21532,0.5991495941244684,3549,130,21532,21633,85.17,FDIC,2.74,0,0,16,0,51740,311,11.320061847700039,88,44065,0,16.462036758059657,0,42,CITIZENS BANK,8.345574023965984,539,310,0,65,47710,2149,1425,4030,8758_20170331,Citizens SC (IA),2023-11-03
2.830288160734497,32245,244,NM,0,0.7,809,5061,8.53,1,3990,0,96.74,13323,100,0.39859833552343404,0,22586,0.6627857331643614,39513,20170630,8.07,6184,8.608443898273313,163,4133,4.476057570140176,57.16093437602814,0.008750437521876094,7292,73.05409177063589,1.0687691633815155,58,8,2760,500,8758,IA,0,138,0.12080564870550498,35074,20170630,8.45310097385956,3252,0,21808,0.6206910916248359,3789,91,21808,21836,82.3,FDIC,2.86,0,0,16,0,48011,623,12.880381579221428,83,39513,0,17.24655424351329,0.02,8,CITIZENS BANK,10.541334277561393,100,298,0,127,43878,2149,1650,4133,8758_20170630,Citizens SC (IA),2023-11-03
2.80240794035434,32932,244,NM,0,0.84,1229,4883,10.29,1,4358,0,95.84,13980,162,0.8264816718054128,0,23108,0.7134485090807821,45866,20170930,8.84,6403,7.676786548341896,269,4109,5.696403549743111,50.3815462434047,0.0058020017406440385,12953,76.7099486221392,1.0448783830078794,56,70,3483,0,8758,IA,0,212,0.10462400747314339,41059,20170930,8.858212948100588,3235,0,21024,0.5305931807566557,3476,193,21024,21056,85.69,FDIC,2.83,0,0,15,0,53525,941,11.962634283045306,123,45866,0,15.210827693909422,0,70,CITIZENS BANK,9.122839794488556,162,284,0,208,49416,3049,1650,4109,8758_20170930,Citizens SC (IA),2023-11-03
2.8552917381354845,32023,249,NM,7,0.96,1660,5579,12.07,3,4096,0,96.58,15382,148,0.48884333359615234,0,25117,0.7840125442007073,39355,20171231,9.67,7515,8.267909715407262,392,4044,6.233644095518482,63.82162368187016,0.012789250208891087,7358,71.16862937520445,0.9816289521406608,53,27,2904,0,8758,IA,0,285,0.1083578671900556,34810,20171231,8.964327780582197,3234,0.05,20039,0.572456656853124,5449,124,20039,20269,80.46,FDIC,2.91,0,0,14,0.01,48912,1239,15.364327772325808,97,39355,0,15.881006864988558,0.03,27,CITIZENS BANK,11.406198887798496,148,280,0,286,44868,3049,1650,4044,8758_20171231,Citizens SC (IA),2023-11-03
2.957337592542366,33103,244,NM,0,0.77,442,4627,9.91,5,5009,0,97.15,14349,338,1.287606278613473,2,24220,0.7707654128752859,47250,20180331,9.91,6485,7.32500046431291,99,3944,6.405660902995747,51.25925925925926,0.08027292795504716,14175,77.61826049811489,0.9973839110529757,51,268,2909,0,8758,IA,0,74,0.09471983359025314,41792,20180331,8.611060706869091,4326,0,19543,0.5181732072878554,2577,315,19543,19887,87.76,FDIC,2.96,0,0,13,0,53843,332,12.044276879074346,47,47250,0,15.672729797278533,0.08,268,CITIZENS BANK,8.59350333376669,338,279,0,67,49900,3449,1650,3944,8758_20180331,Citizens SC (IA),2023-11-03
3.073565021656833,32128,243,NM,0,1.08,904,3429,14.12,6,4934,0,96.5,15387,268,0.5831482069184386,2,24965,0.942468501884277,41079,20180630,11.98,6947,8.06365612567163,238,3932,7.073130716541569,60.77314442902699,0.04797569231589328,8994,73.20454452237398,0.9639796889876229,48,62,3025,300,8758,IA,0,153,0.09843730773963333,35696,20180630,8.668861145678616,5108,0,19877,0.1702145112997826,3368,147,19877,20285,84.24,FDIC,3.08,0,0,13,0,48762,640,14.246749518067347,85,41079,0,15.841927978608883,0.02,62,CITIZENS BANK,7.032115171650055,268,83,0,137,44830,3449,1650,3932,8758_20180630,Citizens SC (IA),2023-11-03
3.064731297222518,31824,239,NM,20,0.93,1372,3905,12.11,30,4382,0,95.8,16212,158,0.38369118672971086,2,25563,0.9285518239750379,45862,20180930,12.03,5555,7.29312233259055,356,3862,5.191298107791669,55.73895599843007,0.15866322887742956,14064,77.86191789099973,0.9262847841252616,46,41,3214,0,8758,IA,0,238,0.08686784756581184,41231,20180930,8.860449951092273,4596,0.16,19121,0.3172564867620954,3159,99,19121,19631,86.61,FDIC,3.13,0,0,13,0.05,52954,951,10.49023680930619,58,45862,0,16.00935362278375,0.38,41,CITIZENS BANK,7.374324885749896,158,168,0,209,49092,2749,1425,3862,8758_20180930,Citizens SC (IA),2023-11-03
3.1088376919210754,31647,243,NM,25,1.26,1870,4970,16.46,31,3978,0,96.5,17001,1452,0.513838194124526,2,27976,1.01705125547154,40203,20181231,13.07,9075,8.030095759233927,520,4109,5.372288450263826,69.5868467527299,0.12010010925235745,8599,70.30682040257965,0.8611219391190333,44,58,2760,1425,8758,IA,0,336,0.08598788352550323,35976,20181231,9.048496009821976,5004,0.04,19305,0.49247606019151846,5358,145,19305,19634,78.57,FDIC,3.2,0,0,12,0.05,51170,1268,17.73500097713504,87,40203,0,15.112248534128089,0.01,58,CITIZENS BANK,9.712722298221614,1452,252,0,299,47061,2749,1425,4109,8758_20181231,Citizens SC (IA),2023-11-03
3.0453439854456286,32910,243,NM,0,1.12,496,4468,13.93,0,5169,0,96.19,16607,22,0.7224606580829757,0,27717,1.1202133739759954,45667,20190331,13.93,7244,8.057981787771789,147,4336,6.0379111689277085,60.69371756410538,0,12802,74.79836461624232,0.8690987124463521,41,88,3111,0,8758,IA,0,111,0.07619401598215944,40249,20190331,8.65412670933105,5499,0,17924,0.4627392677940903,3711,202,17924,18043,84.87,FDIC,3.05,0,0,12,0,53810,301,13.462181750603976,114,45667,0,15.67605492633056,0,88,CITIZENS BANK,8.30328935142167,22,249,0,63,49474,3249,1675,4336,8758_20190331,Citizens SC (IA),2023-11-03
3.242483091140427,32733,253,NM,10,1.36,1016,5091,15.7,0,5356,0,96.89,15762,142,0.8199038733389878,0,28043,1.252601507258367,41843,20190630,14.82,6342,9.312799067111666,323,4632,6.574450118621577,67.01957316635998,0,9172,72.8577747396357,0.8941193101498445,39,154,2188,0,8758,IA,0,209,0.07841087297438579,36238,20190630,8.910968396806496,6053,0.08,16239,0.575013068478829,3131,232,16239,16169,84.13,FDIC,3.38,0,0,14,0.04,49738,599,12.750814266757812,78,41843,0,15.655055887704705,0,154,CITIZENS BANK,10.235634725964053,142,286,0,131,45106,3270,1450,4632,8758_20190630,Citizens SC (IA),2023-11-03
3.233843654017636,32478,253,NM,10,1.26,1530,4928,14.21,0,6084,0,95.32,15225,184,1.112213091527345,0,27979,1.2403440897111457,47009,20190930,14.68,7434,8.444775090272358,488,4654,5.443559362014843,59.51839009551363,0,14568,74.25922229681915,0.8961462170586569,50,271,3109,0,8758,IA,0,306,0.09072598936691405,40925,20190930,9.618795251111065,6333,0,15732,0.5352833372647928,3323,314,15732,15685,85.3,FDIC,3.31,0,0,13,0.02,55111,943,13.48914009907278,43,47009,0,15.729210466733512,0,271,CITIZENS BANK,8.941953512003048,184,295,0,227,50457,3000,1450,4654,8758_20190930,Citizens SC (IA),2023-11-03
3.309764403863122,32633,400,NM,176,-0.03,2063,5125,-0.34,19,5601,0,95.83,16044,1320,1.7134697762970015,0,29014,0.928786628542918,42514,20191231,10.81,7079,9.198438670504277,484,4666,5.914126877735284,68.24575433974691,0.06684444944800556,9934,72.76938847928083,1.3598966478547632,48,471,2575,0,8758,IA,0,405,0.09462603004376453,36913,20191231,8.837468101843857,6583,1.25,15247,0.5716989315144108,3383,504,15247,15183,83.81,FDIC,3.43,0,0,13,0.34,50726,1308,13.955368055829357,33,42514,0,15.96842744383728,0.26,471,CITIZENS BANK,10.103300082797777,1320,290,0,325,46060,3000,1450,4666,8758_20191231,Citizens SC (IA),2023-11-03
3.4415200738060934,33769,449,NM,230,-0.44,510,4913,-4.89,181,5292,0,87.24,14369,277,2.081696779261587,41,27557,-0.43946468654991805,47271,20200331,-4.89,6041,8.795595821864119,-58,4825,5.468764241573545,58.29578388441116,2.5217694183211425,13540,76.52441803233863,1.6032278797400557,45,116,7700,0,8758,IA,0,95,0.0820314636236032,41979,20200331,8.821189482875717,7201,1.74,14512,0.19322966986893195,2647,583,14512,14219,86.17,FDIC,3.44,0,0,13,1.74,54857,357,11.012268261115263,467,47271,0,15.567523305618543,2.52,116,CITIZENS BANK,8.95601290628361,277,106,0,77,50032,3000,1450,4825,8758_20200331,Citizens SC (IA),2023-11-03
